"database_name";"table_name";"model_name";"is_active";"execution_frequency";"execution_where_clause";"real_window";"retention_comment"
EP_LND;TTS_TDST_C_WOPRIORIT;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_CDC;TTS_TDST_T_ADVICE_AP;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_IND;OCM_CRM_PARTY_CU_CEXT_I;EP_IND;1;D ;Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 );15;L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back. 
EP_CDC;PCR_CRM_PARTY_KEY;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
AP_STG;OCS_BUNDLE_RENEWAL_BALTYPE;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_LND;PCR_C_TICKET_NOTE;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_LND;SAP_BILLING_ITEMS;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;INIT: vygenerovano z UDI
EP_LND;PCR_O_ORDER_ITEM_EVENT;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_LND;RMCA_ZZBILLMEDIUM_DESC;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;bylo původně 32, ale pro CUT jsme se dohodli s H, Heroutem na zvýčení - po CUT možno vrátit na 32 - měsíční data, aby tam byl poslední měsíc
AP_STG;TTS_TDST_T_DIAGNOSTICS_H;AP_STG;1;W ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Zavedeni retenci na _H tabulky dle EP_STG pred prepnutim na AP_STG
EP_LND;RMCA_ZZSYST_DESC;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;bylo původně 32, ale pro CUT jsme se dohodli s H, Heroutem na zvýčení - po CUT možno vrátit na 32 - měsíční data, aby tam byl poslední měsíc
AP_STG;SPM_SP_SIT_ITEM_H;AP_STG;1;W ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Zavedeni retenci na _H tabulky dle EP_STG pred prepnutim na AP_STG
EP_LND;SPM_SP_KTT_DEVICE;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_LND;OCM_ADR_ADDRESS_REF;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_CDC;ST_BD_CS_MODELATION;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
AP_STG;SPM_PRC_TASK_INSTANCE_STATUS_H;AP_STG;1;W ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Zavedeni retenci na _H tabulky dle EP_STG pred prepnutim na AP_STG
EP_CDC;OCM_O_ORDER;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
EP_LND;SAP_ORG_UNIT_RELATIONS;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_CDC;GCTI_AGT_I_MN_SESS_STATE_HOUR;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_IND;SPM_SI_KTT_AP_PARAM;EP_IND;1;W ;Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0));60;BIDEV-1070: Space
EP_IND;SPM_SIC_PARAM_SPEC_I;EP_IND;1;D ;Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 );15;L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back. 
AP_STG;EBILL_FREE_UNIT;AP_STG;0;n ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '0' DAY) AS TIMESTAMP(0)) nemazat!;0;data z EBILLu, kterĂˇ dorazĂ­ do LND, se nemajĂ­ nikdy mazat
EP_LND;NIC_RESOURCE_FACING_SERVICE;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_CDC;ST_DATAVIEW_CS_PROFILE;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_CDC;NIC_SIM;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
EP_CDC;GCTI_CALL_RESULT;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
AP_STG;M2C_CRM_ASSET_H;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;INIT: vygenerovano z press
EP_LND;M2C_PC_PROD_PARAMETER_TEXT;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;SAP_A006;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;OCM_NONCUST_BL_CONTACT_TYPE;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_CDC;ST_BD_FV_CURRENT_CONTRACT;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_LND;NIC_PHONE_STATUS;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_LND;NTE_IPTV_DEVICE_TYPE;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;NIC_SERVICE_NAME_CATALOG;EP_LND;1;M ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;Bodlak, 20190726: sada malych tabulek
EP_IND;OCM_PC_CATEGORY_I;EP_IND;1;D ;Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 );15;L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back. 
EP_CDC;ST_C_SMB3_ST_SOURCE;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_CDC;ST_C_BD_FD_PRODUCT_SPEED_UNIT;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_LND;NTE_IPTV_OTT_TIMESHIFT;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_LND;PCR_C_TICKET_TYPE;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_CDC;GCTI_WFM_PERF_ITEM_TIMESTEP;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_CDC;PCR_CRM_ASSET_EXT;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
AP_STG;OCS_BUNDLE_RECHARGE_BAL;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_CDC;ST_DATAVIEW_CS_CARCONTROL;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_CDC;SPM_SI_KTT_AP_PARAM;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
EP_TGT;NA_CALL;EP_TGT;1;W ;na_call_dt < (add_months( cast(substring('$$LOAD_DTTM' from 1 for 10) as date), -7));180;"weekly retention; TGT CDRs: 7 moths absolutly by days but only 6 months completly + 1 weekly window, retence od 2020-12-04"
AP_STG;IMD_CALL_FIX_DF001;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;INIT: vygenerovano z press
EP_LND;CEM_O2TV_OFFER;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_CDC;ST_BD_ICT_ITEM;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_LND;RMCA_BLACKLIST_DESC;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;bylo původně 32, ale pro CUT jsme se dohodli s H, Heroutem na zvýčení - po CUT možno vrátit na 32 - měsíční data, aby tam byl poslední měsíc
EP_CDC;TTS_TDST_T_TTHISTORY;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
AP_STG;OCS_SMS_BALTYPE;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_CDC;OCM_O_ORDER_ITEM;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
AP_STG;OCS_BUNDLE_DEACTIVATION;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;LMO: nikde nezpracováváme, usmrtit?
AP_STG;OMS_JOURNAL_OUT_CAMPAIGN;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '100' DAY) AS TIMESTAMP(0));100;INIT: vygenerovano z press
EP_CDC;ST_C_SFA_APPROVAL_ID;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
EP_STG;NTE_IPTV_CONTENT_PROVIDER;EP_STG;1;D ;ins_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_CDC;OCM_O_ORDER_ITEM_LINK;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
EP_LND;OTT_ACTIVE_SERVICES;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '180' DAY) AS TIMESTAMP(0));180;Musí být, transakční data, neukládáme do L1, data nejsou nikde jinde, používají se pro reporty VAS pro O2 Smartboxy
EP_LND;SIMZD_BACKICCID;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '724' DAY) AS TIMESTAMP(0));724;
EP_CDC;GCTI_AGT_QUEUE_GRP_DAY;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_CDC;GCTI_WFM_SCH_AGENT_STATE;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_CDC;ST_BD_CS_OPTIONS;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;INIT: vygenerovano z Press
AP_STG;PGTV_ALLPACKS;AP_STG;0;n ;retence se NEPROVÁDÍ;;LMO: retence se neprovádí, jde o poplatky za TV-prepaid => data nejsou nikde jinde => bez souhlasu a vìdomí Zbynka Vlasáka nemazat, nezkracovat historii!!! Nikdy !
EP_LND;M2C_MIGR_MSISDN_H;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;
EP_CDC;GCTI_AGT_I_SESS_STATE_SUBHR;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_CDC;GCTI_SM_RES_SESSION_FACT;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_CDC;OCM_O_ORDER_ITEM_PRICE;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)));60;BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)
EP_STG;OCM_C_TICKET_H;EP_STG;1;D ;upd_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Retence STG H tabulek
EP_STG;TTS_TDST_T_ADVICE_H;EP_STG;1;D ;upd_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Retence STG H tabulek
EP_STG;OCM_CRM_ASSET_H;EP_STG;1;D ;upd_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Retence STG H tabulek
AP_STG;PCR_CRM_SUBS_CUST_EXT_H;AP_STG;1;W ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Zavedeni retenci na _H tabulky dle EP_STG pred prepnutim na AP_STG
AP_STG;EXPN_CONTACT;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0));10;INIT: vygenerovano z press
EP_LND;NIC_PROJECT;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
AP_STG;OCS_BUNDLE_ACTIVATION_BAL;AP_STG;1;D ;loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;LMO: nikde nezpracováváme, usmrtit?
EP_LND;PBT_ZIS_ATRIBUTY;EP_LND;1;D ;extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '45' DAY) AS TIMESTAMP(0));45;IFRS - nutná delší historie
EP_IND_WRK;S_OCM_CRM_PARTY_REL_SI;EP_IND_WRK;1;D ;Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 1 );0;L2i - loading at each load like FULL. So, we need 1 completed last incremental data sests, and it is 3(loads per day)x7(days in week)x3(data sets ) => 1
EP_LND;OCM_CRM_CONTACT_PARAM;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;INIT: vytvořeno podle OCM_ADR_ADDRESS_PARAM
EP_LND;OCM_NONCUST_BL_IDENT;EP_LND;1;D ;extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '2' DAY) AS TIMESTAMP(0));2;""
EP_CDC;GCTI_CALLING_LIST_TO_CAMP_FACT;EP_CDC;1;W ;(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)));10;plosne zkraceno z 60 na 10 v 2025-07-22
EP_STG;PCR_O_ORDER_ITEM_LINK_H;EP_STG;1;D ;upd_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '90' DAY) AS TIMESTAMP(0));90;Retence STG H tabulek
