retention_rule_id,project_id,source_dataset_name,table_name,is_active,execution_frequency,execution_day_of_week,execution_day_of_month,execution_schedule,retention_type,retention_column,retention_value,retention_unit,column_data_type,boundary_mode,source_execution_where_clause,bq_execution_where_clause,end_column,operation_column,delete_operation_value,source_time_column,retention_comment,created_dttm,updated_dttm,created_by,updated_by,bq_dataset_name
TD_EP_LND_UCM_UAP_PROJ_USERS_00323,o2czed1,EP_LND,UCM_UAP_PROJ_USERS,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_CEM_O2TV_CHANNEL_00753,o2czed1,EP_LND,CEM_O2TV_CHANNEL,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_SPM_PRC_TASK_INSTANCE_STATUS_00707,o2czed1,EP_LND,SPM_PRC_TASK_INSTANCE_STATUS,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_OCM_O_ORDER_PROCESSOR_STATE_00560,o2czed1,EP_LND,OCM_O_ORDER_PROCESSOR_STATE,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_NIC_RU_TOWN_00850,o2czed1,EP_LND,NIC_RU_TOWN,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_NIC_STATUS_BLOCKING_TIME_00516,o2czed1,EP_LND,NIC_STATUS_BLOCKING_TIME,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_RMCA_SPZAH_DESC_00585,o2czed1,EP_LND,RMCA_SPZAH_DESC,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"bylo původně 32, ale pro CUT jsme se dohodli s H, Heroutem na zvýčení - po CUT možno vrátit na 32 - měsíční data, aby tam byl poslední měsíc",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_KALT_EPG_PROGRAMME_TAGS_00408,o2czed1,EP_LND,KALT_EPG_PROGRAMME_TAGS,false,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,Herout: BIDEV-3805: dočasné vypnutí; (INIT: vygenerovano z UDI),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_KALT_DEVICE_ACTIVITY_FULL_00752,o2czed1,EP_LND,KALT_DEVICE_ACTIVITY_FULL,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,INIT: vygenerovano z UDI,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_M2C_O_ORD_ITEM_OPERATION_TYPE_00406,o2czed1,EP_LND,M2C_O_ORD_ITEM_OPERATION_TYPE,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_OCM_C_CR_STEP_CONFIG_00175,o2czed1,EP_LND,OCM_C_CR_STEP_CONFIG,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_M2C_PC_CATEGORY_00748,o2czed1,EP_LND,M2C_PC_CATEGORY,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_SAP_ORG_UNIT_RELATIONS_00106,o2czed1,EP_LND,SAP_ORG_UNIT_RELATIONS,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_NIC_CA_DEF_00681,o2czed1,EP_LND,NIC_CA_DEF,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_UCM_UAPV_PROJECTOWNER_00781,o2czed1,EP_LND,UCM_UAPV_PROJECTOWNER,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_M2C_CRM_SUBS_CUST_EXT_00555,o2czed1,EP_LND,M2C_CRM_SUBS_CUST_EXT,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_M2C_O_ORD_00306,o2czed1,EP_LND,M2C_O_ORD,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_GEN_ADJUSTMENT_00821,o2czed1,EP_LND,GEN_ADJUSTMENT,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_KALT_DEVICE_INVENTORY_FULL_00179,o2czed1,EP_LND,KALT_DEVICE_INVENTORY_FULL,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,INIT: vygenerovano z UDI,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_RMCA_SCORING_DESC_00639,o2czed1,EP_LND,RMCA_SCORING_DESC,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"bylo původně 32, ale pro CUT jsme se dohodli s H, Heroutem na zvýčení - po CUT možno vrátit na 32 - měsíční data, aby tam byl poslední měsíc",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_SPM_SP_KTT_XCONNECT_00480,o2czed1,EP_LND,SPM_SP_KTT_XCONNECT,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_RMCA_FKKCL_00341,o2czed1,EP_LND,RMCA_FKKCL,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"bylo původně 32, ale pro CUT jsme se dohodli s H, Heroutem na zvýčení - po CUT možno vrátit na 32 - měsíční data, aby tam byl poslední měsíc",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_TTS_TDST_C_DIAG_TYPE_00875,o2czed1,EP_LND,TTS_TDST_C_DIAG_TYPE,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_GEN_PRODUCT_00759,o2czed1,EP_LND,GEN_PRODUCT,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_SAP_A006_00117,o2czed1,EP_LND,SAP_A006,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_NIC_O2CZ_CROSSID_MAP_00056,o2czed1,EP_LND,NIC_O2CZ_CROSSID_MAP,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_OCM_C_TICKET_GROUP_ASSIGNMENT_00239,o2czed1,EP_LND,OCM_C_TICKET_GROUP_ASSIGNMENT,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_OCM_O_ORDER_ITEM_LINK_PARAM_00067,o2czed1,EP_LND,OCM_O_ORDER_ITEM_LINK_PARAM,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_SAP_MVKE_00259,o2czed1,EP_LND,SAP_MVKE,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_OCM_CB_CODEBOOK_TYPE_00511,o2czed1,EP_LND,OCM_CB_CODEBOOK_TYPE,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_NTE_IPTV_ENTITY_00233,o2czed1,EP_LND,NTE_IPTV_ENTITY,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_CEM_O2TV_SUBSCRIPTION_OFFER_00195,o2czed1,EP_LND,CEM_O2TV_SUBSCRIPTION_OFFER,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_NTE_IPTV_OTT_NPVR_REC_00029,o2czed1,EP_LND,NTE_IPTV_OTT_NPVR_REC,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_OCM_NONCUST_BL_CONDITION_TYPE_00803,o2czed1,EP_LND,OCM_NONCUST_BL_CONDITION_TYPE,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_OCM_O_ORDER_OBSERVER_TYPE_00258,o2czed1,EP_LND,OCM_O_ORDER_OBSERVER_TYPE,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_OCM_NONCUST_BL_CONTACT_TYPE_00118,o2czed1,EP_LND,OCM_NONCUST_BL_CONTACT_TYPE,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_M2C_CRM_PARTY_00340,o2czed1,EP_LND,M2C_CRM_PARTY,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_OCM_O_TECH_ORDER_STATE_TYPE_00077,o2czed1,EP_LND,OCM_O_TECH_ORDER_STATE_TYPE,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_M2C_CRM_ASSET_EXT_00397,o2czed1,EP_LND,M2C_CRM_ASSET_EXT,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_CIP_JRN_MOD_CUST_00693,o2czed1,EP_LND,CIP_JRN_MOD_CUST,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,INIT: vygenerovano z UDI,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
